127.0.0.1 - - [24/Oct/2019:13:05:12 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/javascript/user/filter-user.js HTTP/1.1" 200 931
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/javascript/user/user-list.js HTTP/1.1" 200 593
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /resources/javascript/myapp.js HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:28 +0800] "GET /tommystore/javascript/admin/admin-add-administrator.js HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/ajax/user HTTP/1.1" 200 3414
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/admin/user-list-view HTTP/1.1" 200 15163
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/javascript/user/filter-user.js HTTP/1.1" 200 931
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /resources/javascript/myapp.js HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/javascript/user/user-list.js HTTP/1.1" 200 593
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/javascript/admin/admin-add-administrator.js HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:29 +0800] "GET /tommystore/ajax/user HTTP/1.1" 200 3414
0:0:0:0:0:0:0:1 - - [24/Oct/2019:16:30:30 +0800] "POST /tommystore/ajax/add-admin HTTP/1.1" 200 246
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/ HTTP/1.1" 200 14089
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/javascript/product/product-list.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/javascript/cart/add-to-cart-modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/javascript/search/search-product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/ford-everest-2048x1469.jpg HTTP/1.1" 200 262441
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/mux.jpg HTTP/1.1" 200 264256
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/jimny.jpg HTTP/1.1" 200 261504
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/nissan-terra-2048x1469.jpg HTTP/1.1" 200 216487
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/mitsubishi-montero-sport-2048x1469.jpg HTTP/1.1" 200 260816
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/chevrolet-trailblazer-2048x1469.jpg HTTP/1.1" 200 232904
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/images/toyota-fortuner-2048x1469.jpg HTTP/1.1" 200 211791
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /tommystore/javascript/login/loginForm.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:45 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /tommystore/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /tommystore/admin/dashboard HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /tommystore/javascript/admin/admin-dashboard.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /tommystore/ajax/new-user HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:47 +0800] "GET /tommystore/ajax/inventory-item/low-stock HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:54 +0800] "GET /tommystore/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:54 +0800] "GET /tommystore/ HTTP/1.1" 200 14089
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:54 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:54 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:54 +0800] "GET /tommystore/ajax/login HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:54 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:55 +0800] "GET /assets/js/vendor/jquery-slim.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:56 +0800] "POST /tommystore/ajax/loggingInTest HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:56 +0800] "GET /tommystore/ HTTP/1.1" 200 13668
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:56 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:56 +0800] "GET /tommystore/ajax/productlist HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /tommystore/user/my-account HTTP/1.1" 200 17338
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /tommystore/javascript/user/add-shipping-address.js HTTP/1.1" 200 1511
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /tommystore/javascript/user/add-credit-card.js HTTP/1.1" 200 1520
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /tommystore/javascript/user/delete-credit-card.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /tommystore/javascript/user/my-account-page.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:58 +0800] "GET /tommystore/javascript/user/delete-shipping-address.js HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:59 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:59 +0800] "GET /tommystore/ajax/shippingAddress HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:10:59 +0800] "GET /tommystore/ajax/creditCard HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/user/my-account HTTP/1.1" 200 17338
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/user/add-credit-card.js HTTP/1.1" 200 1520
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/user/delete-credit-card.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/user/delete-shipping-address.js HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/user/add-shipping-address.js HTTP/1.1" 200 1511
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/user/my-account-page.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:10 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/user/my-account HTTP/1.1" 200 17338
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/user/delete-credit-card.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/user/add-credit-card.js HTTP/1.1" 200 1520
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/user/my-account-page.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/user/add-shipping-address.js HTTP/1.1" 200 1511
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/user/delete-shipping-address.js HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:11 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:16 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:16 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:16 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:11:16 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/user/my-account HTTP/1.1" 200 17338
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/user/delete-credit-card.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/user/add-credit-card.js HTTP/1.1" 200 1520
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/user/my-account-page.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/user/add-shipping-address.js HTTP/1.1" 200 1538
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/user/delete-shipping-address.js HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:55 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/user/my-account HTTP/1.1" 200 17338
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/user/add-credit-card.js HTTP/1.1" 200 1520
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/user/delete-credit-card.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/user/my-account-page.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/user/delete-shipping-address.js HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/user/add-shipping-address.js HTTP/1.1" 200 1538
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:56 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/popper.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/feather.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:15:57 +0800] "GET /tommystore/resources/bootstrap.min.js.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/user/my-account HTTP/1.1" 200 17338
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/login.css HTTP/1.1" 200 1182
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/bootstrap.min.js HTTP/1.1" 200 48944
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/dashboard.css HTTP/1.1" 200 1539
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/popper.min.js HTTP/1.1" 200 19188
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/common.js HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/feather.min.js HTTP/1.1" 200 72443
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /resources/jquery-3.2.1.slim.min.js HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/user/my-account-page.js HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/user/delete-credit-card.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/user/add-credit-card.js HTTP/1.1" 200 1520
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/user/add-shipping-address.js HTTP/1.1" 200 1538
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/templates/template.js HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/lib/underscore.js HTTP/1.1" 200 58318
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/javascript/user/delete-shipping-address.js HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [24/Oct/2019:17:16:00 +0800] "GET /tommystore/resources/bootstrap.min.css.map HTTP/1.1" 404 1047
